event_id,account_id,user_id,event_type,event_date
E43206,A1008,U10037,create_task,2025-10-06
E43208,A1008,U10036,complete_task,2025-10-11
E43209,A1008,U10039,create_task,2025-07-26
E43211,A1008,U10036,complete_task,2026-06-11
E43212,A1008,U10036,create_task,2025-08-20
E43214,A1008,U10037,create_task,2026-03-17
E43216,A1008,U10037,create_task,2026-06-10
E43218,A1008,U10035,complete_task,2025-10-07
E43219,A1008,U10034,create_task,2025-10-15
E43221,A1008,U10040,create_task,2026-03-06
E43223,A1008,U10034,complete_task,2026-02-11
E43224,A1008,U10036,create_project,2026-04-05
E43225,A1008,U10037,create_task,2025-11-22
E43227,A1008,U10036,create_task,2026-01-02
E43229,A1008,U10037,complete_task,2025-10-11
E43230,A1008,U10033,create_task,2026-03-16
E43232,A1008,U10037,complete_task,2026-04-09
E43233,A1008,U10038,create_task,2025-08-16
E43235,A1008,U10040,complete_task,2026-06-09
E43236,A1008,U10039,create_task,2026-04-08
E43238,A1008,U10036,complete_task,2026-03-08
E43239,A1008,U10034,create_task,2026-04-28
E43241,A1008,U10034,complete_task,2026-01-02
E43242,A1008,U10040,create_task,2026-03-26
E43244,A1008,U10038,complete_task,2025-09-15
E43245,A1008,U10033,create_task,2025-08-20
E43247,A1008,U10039,create_task,2026-05-27
E43249,A1008,U10038,complete_task,2025-11-11
E43250,A1008,U10033,create_task,2025-10-27
E43252,A1008,U10040,create_task,2026-04-25
E43254,A1008,U10038,complete_task,2026-01-29
E43255,A1008,U10039,create_task,2025-11-11
E43257,A1008,U10035,complete_task,2025-08-12
E43258,A1008,U10040,create_task,2025-07-30
E43260,A1008,U10037,complete_task,2025-08-14
E43261,A1008,U10037,create_task,2026-05-20
E43263,A1008,U10041,create_task,2025-08-14
E43265,A1008,U10040,create_task,2025-08-22
E43267,A1008,U10035,complete_task,2026-02-24
E43268,A1008,U10033,create_task,2025-11-08
E43270,A1008,U10033,create_task,2026-06-12
E43272,A1008,U10040,complete_task,2025-10-02
E43273,A1008,U10034,create_task,2026-01-14
E43275,A1008,U10040,complete_task,2026-04-12
E43276,A1008,U10040,create_task,2026-02-25
E43278,A1008,U10040,complete_task,2026-06-18
E43279,A1008,U10034,create_task,2026-03-23
E43281,A1008,U10038,complete_task,2026-03-08
E43282,A1008,U10035,create_task,2026-01-08
E43284,A1008,U10041,complete_task,2025-12-15
E43285,A1008,U10033,create_task,2026-02-14
E43287,A1008,U10041,complete_task,2026-01-28
E43288,A1008,U10040,create_task,2026-05-01
E43290,A1008,U10034,complete_task,2026-02-19
E43291,A1008,U10039,create_task,2025-09-22
E43293,A1008,U10038,complete_task,2026-03-25
E43294,A1008,U10038,create_task,2025-10-15
E43296,A1008,U10040,create_task,2026-05-02
E43298,A1008,U10037,complete_task,2025-12-28
E43299,A1008,U10040,create_task,2026-03-16
E43301,A1008,U10038,complete_task,2025-08-06
E43302,A1008,U10037,create_task,2025-11-23
E43304,A1008,U10038,complete_task,2025-12-18
E43305,A1008,U10034,login,2025-12-10
E43306,A1008,U10039,login,2026-02-23
E43307,A1008,U10039,login,2026-06-14
E43308,A1008,U10035,login,2025-11-10
E43309,A1008,U10039,login,2025-11-12
E43310,A1008,U10033,login,2025-10-25
E43311,A1008,U10036,login,2025-12-16
E43312,A1008,U10039,login,2026-02-01
E43313,A1008,U10039,login,2026-01-20
E43314,A1008,U10035,login,2026-02-19
E43315,A1008,U10037,login,2026-04-19
E43316,A1008,U10039,login,2025-12-15
E43317,A1008,U10037,login,2025-08-25
E43318,A1008,U10035,login,2026-01-10
E43319,A1008,U10034,login,2025-12-21
E43320,A1008,U10038,login,2026-02-18
E43321,A1008,U10036,invite_user,2025-11-02
E43322,A1008,U10040,invite_user,2026-01-09
E43323,A1008,U10040,invite_user,2025-09-22
E43324,A1008,U10039,invite_user,2026-03-18
E43325,A1008,U10039,invite_user,2025-12-30
E43326,A1008,U10035,invite_user,2026-04-02
E43327,A1008,U10039,invite_user,2025-11-04
E43328,A1008,U10033,invite_user,2025-12-30
E43329,A1009,U10042,create_project,2025-08-29
E43330,A1009,U10042,create_task,2026-04-15
E43332,A1009,U10042,create_task,2026-01-29
E43334,A1009,U10042,complete_task,2025-09-19
E43335,A1009,U10042,create_task,2026-04-07
E43337,A1009,U10042,create_task,2026-02-13
E43339,A1009,U10042,complete_task,2026-05-13
E43340,A1009,U10042,create_task,2026-02-08
E43342,A1009,U10042,complete_task,2026-01-25
E43343,A1009,U10042,create_task,2026-05-11
E43345,A1009,U10042,create_task,2026-01-26
E43347,A1009,U10042,complete_task,2026-05-18
E43348,A1009,U10042,create_task,2026-02-20
E43350,A1009,U10042,create_task,2026-01-09
E43352,A1009,U10042,complete_task,2026-02-21
E43353,A1009,U10042,create_task,2025-08-01
E43355,A1009,U10042,create_project,2025-08-16
E43356,A1009,U10042,create_task,2026-06-18
E43358,A1009,U10042,complete_task,2025-11-20
E43359,A1009,U10042,create_task,2025-11-15
E43361,A1009,U10042,complete_task,2026-03-12
E43362,A1009,U10042,create_task,2026-01-03
E43364,A1009,U10042,create_task,2025-10-12
E43366,A1009,U10042,create_task,2025-10-27
E43368,A1009,U10042,complete_task,2026-05-13
E43369,A1009,U10042,create_task,2026-02-13
E43371,A1009,U10042,create_task,2025-12-12
E43373,A1009,U10042,create_task,2026-04-16
E43375,A1009,U10042,create_task,2025-12-04
E43377,A1009,U10042,create_task,2026-06-17
E43379,A1009,U10042,complete_task,2025-10-05
E43380,A1009,U10042,create_task,2025-09-09
E43382,A1009,U10042,complete_task,2025-07-30
E43383,A1009,U10042,create_task,2026-05-10
E43385,A1009,U10042,login,2025-10-15
E43386,A1009,U10042,login,2025-10-28
E43387,A1009,U10042,login,2025-09-29
E43388,A1009,U10042,login,2026-01-08
E43389,A1009,U10042,login,2025-09-11
E43390,A1009,U10042,login,2025-12-08
E43391,A1009,U10042,login,2026-01-15
E43392,A1009,U10042,login,2026-01-22
E43393,A1010,U10045,create_project,2026-03-30
E43394,A1010,U10043,create_task,2026-05-24
E43396,A1010,U10044,complete_task,2026-06-17
E43397,A1010,U10043,create_task,2026-02-01
E43399,A1010,U10045,create_task,2025-11-06
E43401,A1010,U10045,complete_task,2026-03-17
E43402,A1010,U10045,create_task,2026-06-21
E43404,A1010,U10044,complete_task,2025-10-02
E43405,A1010,U10045,create_task,2025-11-22
E43407,A1010,U10045,create_task,2026-04-02
E43409,A1010,U10044,create_project,2026-02-16
E43410,A1010,U10043,create_task,2026-02-24
E43412,A1010,U10044,create_task,2025-08-20
E43414,A1010,U10044,complete_task,2025-12-14
E43415,A1010,U10043,create_task,2025-09-01
E43417,A1010,U10044,complete_task,2025-12-20
E43418,A1010,U10045,create_task,2025-10-09
E43420,A1010,U10043,complete_task,2026-03-04
E43421,A1010,U10043,create_task,2026-01-01
E43423,A1010,U10043,complete_task,2025-11-14
E43424,A1010,U10044,create_task,2025-08-26
E43426,A1010,U10043,complete_task,2025-10-30
E43427,A1010,U10045,create_task,2026-06-09
E43429,A1010,U10045,complete_task,2026-03-26
E43430,A1010,U10044,create_task,2025-08-20
E43432,A1010,U10043,create_project,2026-05-03
E43433,A1010,U10043,create_task,2025-09-05
E43435,A1010,U10045,create_task,2025-11-17
E43437,A1010,U10043,complete_task,2026-04-03
E43438,A1010,U10045,create_task,2025-10-15
E43440,A1010,U10044,create_task,2025-10-27
E43442,A1010,U10043,create_project,2026-05-26
E43443,A1010,U10043,create_task,2026-05-10
E43445,A1010,U10044,create_task,2025-10-09
E43447,A1010,U10044,create_task,2025-09-28
E43449,A1010,U10044,complete_task,2025-08-05
E43450,A1010,U10045,create_task,2026-06-10
E43452,A1010,U10044,complete_task,2025-11-07
E43453,A1010,U10043,create_task,2026-01-29
E43455,A1010,U10044,create_task,2026-06-19
E43457,A1010,U10044,complete_task,2025-10-12
E43458,A1010,U10045,create_task,2026-01-03
E43460,A1010,U10043,create_task,2025-11-02
E43462,A1010,U10043,create_project,2026-06-03
E43463,A1010,U10044,create_task,2025-10-14
E43465,A1010,U10044,create_task,2025-10-21
E43467,A1010,U10043,complete_task,2026-06-03
E43468,A1010,U10045,create_task,2026-06-19
E43470,A1010,U10045,create_task,2026-02-02
E43472,A1010,U10044,create_task,2025-08-13
E43474,A1010,U10045,create_task,2025-09-10
E43476,A1010,U10044,create_task,2025-12-31
E43478,A1010,U10045,create_project,2026-05-14
E43479,A1010,U10044,create_task,2026-02-14
E43481,A1010,U10045,create_task,2025-10-04
E43483,A1010,U10044,create_task,2026-05-09
E43485,A1010,U10043,create_task,2025-12-08
E43487,A1010,U10043,complete_task,2025-08-10
E43488,A1010,U10045,create_task,2026-03-20
E43490,A1010,U10043,complete_task,2026-03-06
E43491,A1010,U10043,create_task,2026-06-23
E43493,A1010,U10045,create_task,2026-05-26
E43495,A1010,U10043,create_task,2026-01-12
E43497,A1010,U10045,create_project,2025-11-06
E43498,A1010,U10045,create_task,2026-06-01
E43500,A1010,U10044,complete_task,2025-08-24
E43501,A1010,U10044,create_task,2026-05-03
E43503,A1010,U10045,complete_task,2026-03-24
E43504,A1010,U10043,create_task,2026-04-29
E43506,A1010,U10044,complete_task,2025-11-13
E43507,A1010,U10044,create_task,2025-12-25
E43509,A1010,U10045,create_task,2026-04-09
E43511,A1010,U10045,create_task,2026-02-19
E43513,A1010,U10044,create_task,2026-03-19
E43515,A1010,U10045,create_task,2026-06-12
E43517,A1010,U10045,complete_task,2025-08-09
E43518,A1010,U10045,create_project,2025-08-22
E43519,A1010,U10043,create_task,2026-03-09
E43521,A1010,U10044,create_task,2026-04-12
E43523,A1010,U10043,create_project,2025-10-15
E43524,A1010,U10043,create_task,2026-01-03
E43526,A1010,U10043,create_task,2025-12-30
E43528,A1010,U10044,complete_task,2026-02-17
E43529,A1010,U10045,create_task,2026-03-05
E43531,A1010,U10045,complete_task,2026-02-13
E43532,A1010,U10045,create_task,2026-02-06
E43534,A1010,U10045,create_project,2026-06-04
E43535,A1010,U10044,create_task,2026-01-02
E43537,A1010,U10045,create_task,2026-05-11
E43539,A1010,U10043,create_task,2025-11-18
E43541,A1010,U10045,create_task,2026-03-05
E43543,A1010,U10043,create_task,2025-07-30
E43545,A1010,U10045,complete_task,2026-05-13
E43546,A1010,U10045,create_task,2026-06-17
E43548,A1010,U10044,create_project,2026-01-02
E43549,A1010,U10043,create_task,2025-11-12
E43551,A1010,U10045,complete_task,2026-04-19
E43552,A1010,U10044,create_task,2026-02-22
E43554,A1010,U10044,complete_task,2026-04-12
E43555,A1010,U10045,create_task,2025-10-17
E43557,A1010,U10044,complete_task,2026-01-26
E43558,A1010,U10044,create_task,2025-08-05
E43560,A1010,U10043,create_task,2026-04-25
E43562,A1010,U10043,complete_task,2026-01-11
E43563,A1010,U10044,create_task,2026-01-15
E43565,A1010,U10044,complete_task,2026-05-20
E43566,A1010,U10044,create_task,2025-10-28
E43568,A1010,U10044,complete_task,2026-01-15
E43569,A1010,U10045,create_project,2026-06-17
E43570,A1010,U10045,create_task,2026-03-03
E43572,A1010,U10044,complete_task,2025-10-20
E43573,A1010,U10045,create_task,2026-05-16
E43575,A1010,U10045,create_task,2026-03-29
E43577,A1010,U10044,complete_task,2025-10-30
E43578,A1010,U10045,create_task,2026-02-06
E43580,A1010,U10043,complete_task,2026-02-07
E43581,A1010,U10043,create_task,2026-05-13
E43583,A1010,U10045,create_task,2025-10-10
E43585,A1010,U10045,create_task,2025-11-12
E43587,A1010,U10045,create_task,2025-10-09
E43589,A1010,U10043,complete_task,2026-01-11
E43590,A1010,U10045,create_project,2026-03-14
E43591,A1010,U10043,create_task,2025-10-17
E43593,A1010,U10043,complete_task,2026-04-03
E43594,A1010,U10043,create_task,2025-11-30
E43596,A1010,U10043,complete_task,2026-06-16
E43597,A1010,U10045,create_task,2025-12-30
E43599,A1010,U10044,complete_task,2026-02-24
E43600,A1010,U10043,create_task,2026-04-30
E43602,A1010,U10045,create_task,2026-06-03
E43604,A1010,U10044,complete_task,2025-10-20
E43605,A1010,U10045,create_task,2026-03-27
E43607,A1010,U10043,complete_task,2025-08-25
E43608,A1010,U10043,create_task,2025-12-13
E43610,A1010,U10044,complete_task,2026-03-24
E43611,A1010,U10045,create_task,2025-10-26
E43613,A1010,U10043,login,2025-11-03
E43614,A1010,U10045,login,2025-11-28
E43615,A1010,U10044,login,2025-12-04
E43616,A1010,U10043,login,2026-06-19
E43617,A1010,U10043,login,2025-12-03
E43618,A1010,U10044,login,2026-03-05
E43619,A1010,U10044,login,2026-02-26
E43620,A1010,U10043,login,2026-02-16
E43621,A1010,U10043,login,2025-09-19
E43622,A1010,U10045,login,2025-08-20
E43623,A1010,U10043,login,2026-01-24
E43624,A1010,U10045,login,2025-09-17
E43625,A1010,U10045,login,2025-12-27
E43626,A1010,U10043,invite_user,2026-05-30
E43627,A1010,U10043,invite_user,2026-02-10
E43628,A1011,U10051,create_project,2025-09-10
E43629,A1011,U10050,create_task,2026-05-03
E43631,A1011,U10047,complete_task,2025-08-21
E43632,A1011,U10050,create_task,2026-02-06
E43634,A1011,U10050,create_task,2026-04-16
E43636,A1011,U10048,complete_task,2026-02-15
E43637,A1011,U10046,create_task,2025-10-22
E43639,A1011,U10049,create_project,2026-04-11
E43640,A1011,U10049,create_task,2026-05-05
E43642,A1011,U10050,create_task,2026-02-10
E43644,A1011,U10050,create_task,2026-04-20
E43646,A1011,U10050,complete_task,2026-04-21
E43647,A1011,U10046,create_task,2026-03-26
E43649,A1011,U10047,complete_task,2026-06-08
E43650,A1011,U10047,create_task,2025-10-22
E43652,A1011,U10051,create_task,2025-12-14
E43654,A1011,U10048,create_project,2025-12-03
E43655,A1011,U10049,create_task,2026-06-02
E43657,A1011,U10048,complete_task,2025-12-05
E43658,A1011,U10048,create_task,2025-08-06
E43660,A1011,U10046,create_task,2025-11-30
E43662,A1011,U10051,complete_task,2026-06-11
E43663,A1011,U10050,create_task,2026-01-28
E43665,A1011,U10047,create_task,2025-09-08
E43667,A1011,U10049,complete_task,2026-04-20
E43668,A1011,U10049,create_task,2026-03-03
E43670,A1011,U10051,create_task,2026-06-11
E43672,A1011,U10049,create_task,2026-01-09
E43674,A1011,U10046,create_project,2026-02-26
E43675,A1011,U10050,create_task,2025-09-10
E43677,A1011,U10046,create_task,2025-11-22
E43679,A1011,U10046,complete_task,2025-12-28
E43680,A1011,U10046,create_task,2025-12-14
E43682,A1011,U10047,complete_task,2025-08-21
E43683,A1011,U10051,create_task,2026-05-11
E43685,A1011,U10051,create_task,2026-04-30
E43687,A1011,U10048,complete_task,2025-11-21
E43688,A1011,U10046,create_task,2025-11-25
E43690,A1011,U10048,complete_task,2025-09-17
E43691,A1011,U10050,create_task,2026-05-02
E43693,A1011,U10049,create_task,2025-12-01
E43695,A1011,U10046,complete_task,2026-05-02
E43696,A1011,U10047,create_task,2025-08-11
E43698,A1011,U10051,create_task,2025-09-28
E43700,A1011,U10051,complete_task,2026-02-15
E43701,A1011,U10050,create_task,2026-05-20
E43703,A1011,U10048,create_task,2025-11-02
E43705,A1011,U10051,create_task,2025-12-12
E43707,A1011,U10051,create_task,2026-03-25
E43709,A1011,U10051,complete_task,2026-02-28
E43710,A1011,U10050,create_task,2026-05-23
E43712,A1011,U10051,create_task,2025-08-31
E43714,A1011,U10051,complete_task,2025-10-05
E43715,A1011,U10049,create_task,2026-06-23
E43717,A1011,U10049,create_task,2025-11-09
E43719,A1011,U10049,complete_task,2026-04-06
E43720,A1011,U10051,create_task,2026-04-06
E43722,A1011,U10049,create_task,2026-06-01
E43724,A1011,U10048,complete_task,2025-12-01
E43725,A1011,U10050,create_task,2026-06-16
E43727,A1011,U10046,complete_task,2026-06-05
E43728,A1011,U10046,create_task,2026-05-06
E43730,A1011,U10047,create_project,2025-07-29
E43731,A1011,U10051,create_task,2025-09-12
E43733,A1011,U10051,complete_task,2025-10-16
E43734,A1011,U10050,create_task,2025-10-17
E43736,A1011,U10051,complete_task,2025-08-11
E43737,A1011,U10046,create_task,2025-09-05
E43739,A1011,U10048,create_task,2026-02-10
E43741,A1011,U10050,complete_task,2025-11-15
E43742,A1011,U10050,create_task,2025-09-15
E43744,A1011,U10049,create_task,2026-04-10
E43746,A1011,U10049,create_task,2026-01-31
E43748,A1011,U10048,complete_task,2025-10-28
E43749,A1011,U10051,create_project,2025-08-12
E43750,A1011,U10049,create_task,2025-07-31
E43752,A1011,U10046,create_task,2026-06-14
E43754,A1011,U10046,complete_task,2025-10-14
E43755,A1011,U10049,create_task,2025-11-28
E43757,A1011,U10047,create_task,2026-05-20
E43759,A1011,U10050,complete_task,2025-09-16
E43760,A1011,U10049,create_task,2026-01-30
E43762,A1011,U10050,complete_task,2025-10-13
E43763,A1011,U10046,create_task,2025-11-15
E43765,A1011,U10049,complete_task,2025-09-03
E43766,A1011,U10046,create_task,2025-11-04
E43768,A1011,U10046,complete_task,2025-11-29
E43769,A1011,U10047,create_task,2026-02-15
E43771,A1011,U10048,create_task,2026-06-19
E43773,A1011,U10049,complete_task,2025-11-16
E43774,A1011,U10047,create_task,2025-08-31
E43776,A1011,U10047,create_task,2025-12-24
E43778,A1011,U10048,complete_task,2025-07-30
E43779,A1011,U10048,create_task,2026-05-27
E43781,A1011,U10050,complete_task,2026-05-07
E43782,A1011,U10049,create_task,2025-10-26
E43784,A1011,U10048,create_task,2025-09-06
E43786,A1011,U10051,create_task,2025-10-21
E43788,A1011,U10046,create_task,2026-04-02
E43790,A1011,U10049,complete_task,2025-08-20
E43791,A1011,U10047,create_task,2025-10-29
E43793,A1011,U10046,complete_task,2025-11-30
E43794,A1011,U10047,create_project,2025-09-28
E43795,A1011,U10050,create_task,2026-05-05
E43797,A1011,U10048,create_task,2026-05-28
E43799,A1011,U10046,create_task,2026-03-03
E43801,A1011,U10049,complete_task,2026-04-01
E43802,A1011,U10051,create_task,2025-10-31
E43804,A1011,U10050,create_task,2025-08-14
E43806,A1011,U10051,create_task,2025-09-23
E43808,A1011,U10049,complete_task,2025-10-29
E43809,A1011,U10048,create_task,2026-06-11
E43811,A1011,U10046,complete_task,2026-01-22
E43812,A1011,U10047,create_task,2026-06-02
E43814,A1011,U10048,complete_task,2025-08-06
E43815,A1011,U10047,login,2025-11-30
E43816,A1011,U10050,login,2025-09-16
E43817,A1011,U10048,login,2026-03-18
E43818,A1011,U10046,login,2026-04-02
E43819,A1011,U10047,login,2026-06-18
E43820,A1011,U10047,login,2026-01-07
E43821,A1011,U10048,login,2026-02-17
E43822,A1011,U10047,login,2026-05-18
E43823,A1011,U10050,login,2025-08-04
E43824,A1011,U10047,login,2025-07-31
E43825,A1011,U10046,login,2025-07-30
E43826,A1011,U10048,login,2025-09-19
E43827,A1011,U10046,login,2026-05-21
E43828,A1011,U10051,login,2026-06-20
E43829,A1011,U10049,login,2025-09-06
E43830,A1011,U10046,login,2026-03-22
E43831,A1011,U10047,login,2026-02-05
E43832,A1011,U10049,login,2026-01-19
E43833,A1011,U10048,login,2025-11-13
E43834,A1011,U10048,login,2025-10-25
E43835,A1011,U10047,login,2025-12-25
E43836,A1011,U10050,login,2026-01-02
E43837,A1011,U10050,login,2026-04-25
E43838,A1011,U10049,login,2025-11-27
E43839,A1011,U10051,login,2025-12-06
E43840,A1011,U10046,login,2025-11-16
E43841,A1011,U10047,login,2026-04-15
E43842,A1011,U10047,login,2026-03-31
E43843,A1011,U10050,login,2025-09-24
E43844,A1011,U10051,login,2026-02-03
E43845,A1011,U10048,login,2025-09-03
E43846,A1011,U10049,login,2026-01-04
E43847,A1011,U10047,login,2025-12-20
E43848,A1011,U10046,login,2026-04-06
E43849,A1011,U10050,invite_user,2025-12-30
E43850,A1011,U10047,invite_user,2026-03-07
E43851,A1011,U10048,invite_user,2026-06-09
E43852,A1011,U10048,invite_user,2025-09-25
E43853,A1011,U10046,invite_user,2025-09-24
E43854,A1012,U10052,create_project,2026-03-24
E43855,A1012,U10055,create_task,2026-06-14
E43857,A1012,U10058,complete_task,2025-08-27
E43858,A1012,U10057,create_task,2026-05-07
E43860,A1012,U10056,complete_task,2026-03-17
E43861,A1012,U10056,create_task,2025-08-03
E43863,A1012,U10059,complete_task,2025-10-05
E43864,A1012,U10059,create_task,2026-04-02
E43866,A1012,U10060,complete_task,2025-10-09
E43867,A1012,U10058,create_task,2026-04-27
E43869,A1012,U10058,complete_task,2025-11-01
E43870,A1012,U10056,create_task,2025-08-14
E43872,A1012,U10056,create_task,2025-12-06
E43874,A1012,U10053,complete_task,2025-08-25
E43875,A1012,U10060,create_task,2025-08-21
E43877,A1012,U10055,create_task,2026-06-13
E43879,A1012,U10053,complete_task,2025-11-27
E43880,A1012,U10055,create_task,2026-04-21
E43882,A1012,U10057,complete_task,2025-08-02
E43883,A1012,U10056,create_task,2026-05-04
E43885,A1012,U10060,create_task,2025-11-09
E43887,A1012,U10056,complete_task,2025-12-20
E43888,A1012,U10057,create_task,2026-06-15
E43890,A1012,U10059,create_task,2026-05-15
E43892,A1012,U10058,create_task,2026-06-22
E43894,A1012,U10055,complete_task,2025-09-25
E43895,A1012,U10059,create_task,2025-10-28
E43897,A1012,U10059,create_task,2025-11-10
E43899,A1012,U10059,complete_task,2025-10-22
E43900,A1012,U10055,create_task,2025-09-24
E43902,A1012,U10055,create_task,2026-02-08
E43904,A1012,U10059,create_project,2025-08-04
E43905,A1012,U10056,create_task,2025-08-10
E43907,A1012,U10052,complete_task,2026-02-05
E43908,A1012,U10057,create_task,2026-06-01
E43910,A1012,U10060,create_task,2025-11-15
E43912,A1012,U10056,complete_task,2025-10-28
E43913,A1012,U10054,create_task,2025-12-11
E43915,A1012,U10054,complete_task,2025-09-05
E43916,A1012,U10058,create_task,2026-05-04
E43918,A1012,U10055,complete_task,2025-11-25
E43919,A1012,U10059,create_task,2025-10-08
E43921,A1012,U10053,complete_task,2026-01-24
E43922,A1012,U10053,create_task,2025-11-01
E43924,A1012,U10054,complete_task,2026-03-16
E43925,A1012,U10052,create_task,2026-02-10
E43927,A1012,U10053,create_task,2025-10-19
E43929,A1012,U10058,complete_task,2026-01-29
E43930,A1012,U10053,create_task,2025-10-12
E43932,A1012,U10059,complete_task,2025-08-19
E43933,A1012,U10057,create_task,2025-10-20
E43935,A1012,U10058,complete_task,2025-09-12
E43936,A1012,U10054,create_project,2025-11-18
E43937,A1012,U10053,create_task,2025-09-24
E43939,A1012,U10058,complete_task,2025-09-17
E43940,A1012,U10058,create_task,2026-03-09
E43942,A1012,U10059,complete_task,2026-03-25
E43943,A1012,U10055,create_task,2026-05-13
E43945,A1012,U10056,create_task,2026-01-22
E43947,A1012,U10053,create_task,2025-12-24
E43949,A1012,U10058,complete_task,2025-10-21
E43950,A1012,U10057,create_task,2026-04-25
E43952,A1012,U10059,create_task,2025-11-16
E43954,A1012,U10059,create_task,2025-10-22
E43956,A1012,U10057,complete_task,2026-02-11
E43957,A1012,U10058,create_task,2026-04-07
E43959,A1012,U10055,complete_task,2025-08-11
E43960,A1012,U10059,create_task,2025-09-18
E43962,A1012,U10053,create_task,2025-09-09
E43964,A1012,U10055,create_task,2026-02-19
E43966,A1012,U10056,create_task,2026-03-14
E43968,A1012,U10053,complete_task,2026-04-13
E43969,A1012,U10055,create_project,2025-09-23
E43970,A1012,U10053,create_task,2025-09-24
E43972,A1012,U10057,complete_task,2026-03-07
E43973,A1012,U10057,create_task,2026-03-25
E43975,A1012,U10060,create_task,2026-04-29
E43977,A1012,U10052,complete_task,2026-02-24
E43978,A1012,U10058,create_task,2025-10-06
E43980,A1012,U10057,complete_task,2026-05-31
E43981,A1012,U10058,create_project,2025-08-01
E43982,A1012,U10053,create_task,2025-10-28
E43984,A1012,U10054,complete_task,2026-01-08
E43985,A1012,U10059,create_task,2025-09-16
E43987,A1012,U10059,create_task,2026-01-15
E43989,A1012,U10054,complete_task,2025-11-02
E43990,A1012,U10054,create_task,2026-04-14
E43992,A1012,U10056,create_task,2026-02-17
E43994,A1012,U10053,create_task,2025-12-07
E43996,A1012,U10052,complete_task,2025-10-23
E43997,A1012,U10055,create_task,2026-03-07
E43999,A1012,U10052,complete_task,2026-03-12
E44000,A1012,U10060,create_task,2025-11-25
E44002,A1012,U10053,complete_task,2025-08-06
E44003,A1012,U10052,create_task,2025-10-24
E44005,A1012,U10052,create_project,2025-10-24
E44006,A1012,U10055,create_task,2025-08-18
E44008,A1012,U10053,create_task,2026-06-08
E44010,A1012,U10055,create_task,2026-05-18
E44012,A1012,U10053,complete_task,2025-12-29
E44013,A1012,U10054,create_task,2025-09-09
E44015,A1012,U10057,create_task,2026-04-02
E44017,A1012,U10057,complete_task,2026-01-18
E44018,A1012,U10060,create_task,2025-11-12
E44020,A1012,U10055,create_task,2026-06-22
E44022,A1012,U10052,create_task,2025-08-09
E44024,A1012,U10058,complete_task,2025-12-20
E44025,A1012,U10059,create_task,2025-08-04
E44027,A1012,U10055,complete_task,2026-01-29
E44028,A1012,U10057,create_task,2025-11-07
E44030,A1012,U10056,create_task,2025-09-06
E44032,A1012,U10059,complete_task,2026-06-05
E44033,A1012,U10056,create_task,2026-04-22
E44035,A1012,U10054,create_task,2025-12-19
E44037,A1012,U10057,complete_task,2025-09-05
E44038,A1012,U10059,create_task,2025-08-29
E44040,A1012,U10058,create_task,2026-01-20
E44042,A1012,U10060,complete_task,2025-08-12
E44043,A1012,U10052,create_task,2026-03-15
E44045,A1012,U10056,create_task,2026-01-10
E44047,A1012,U10055,complete_task,2026-01-08
E44048,A1012,U10052,create_task,2025-07-30
E44050,A1012,U10054,create_task,2026-04-25
E44052,A1012,U10058,complete_task,2025-12-08
E44053,A1012,U10059,create_task,2026-04-11
E44055,A1012,U10060,create_task,2026-01-08
E44057,A1012,U10058,complete_task,2025-10-20
E44058,A1012,U10055,create_task,2026-05-05
E44060,A1012,U10052,create_task,2025-12-25
E44062,A1012,U10055,complete_task,2026-02-25
E44063,A1012,U10060,create_task,2026-04-05
E44065,A1012,U10053,create_task,2026-03-14
E44067,A1012,U10059,complete_task,2025-08-29
E44068,A1012,U10055,create_project,2025-11-25
E44069,A1012,U10055,create_task,2026-04-09
E44071,A1012,U10055,create_task,2026-04-13
E44073,A1012,U10055,complete_task,2025-12-04
E44074,A1012,U10056,create_task,2026-03-09
E44076,A1012,U10054,complete_task,2026-03-17
E44077,A1012,U10056,create_task,2026-06-06
E44079,A1012,U10056,complete_task,2026-04-06
E44080,A1012,U10056,create_task,2025-08-23
E44082,A1012,U10059,complete_task,2025-08-01
E44083,A1012,U10058,create_task,2026-05-11
E44085,A1012,U10060,create_task,2025-11-22
E44087,A1012,U10058,complete_task,2025-08-10
E44088,A1012,U10052,create_task,2026-03-16
E44090,A1012,U10060,create_task,2026-02-15
E44092,A1012,U10054,complete_task,2025-12-15
E44093,A1012,U10058,create_task,2025-12-26
E44095,A1012,U10060,create_task,2025-08-18
E44097,A1012,U10059,complete_task,2026-01-18
E44098,A1012,U10055,create_task,2026-04-16
E44100,A1012,U10054,complete_task,2025-11-24
E44101,A1012,U10057,create_task,2026-01-09
E44103,A1012,U10059,complete_task,2026-01-12
E44104,A1012,U10057,create_task,2025-08-01
E44106,A1012,U10058,create_task,2025-09-10
E44108,A1012,U10052,complete_task,2026-04-09
E44109,A1012,U10055,create_task,2025-10-20
E44111,A1012,U10058,complete_task,2026-03-12
E44112,A1012,U10060,create_task,2025-10-22
E44114,A1012,U10052,create_task,2026-03-18
E44116,A1012,U10055,create_task,2026-06-22
E44118,A1012,U10059,complete_task,2026-05-29
E44119,A1012,U10052,create_task,2026-03-12
E44121,A1012,U10054,create_project,2025-11-30
E44122,A1012,U10056,create_task,2025-10-07
E44124,A1012,U10052,create_task,2026-05-05
E44126,A1012,U10058,create_task,2025-11-01
E44128,A1012,U10060,create_task,2026-05-14
E44130,A1012,U10058,create_task,2025-08-11
